"Mppcv";"nMppnm";"fMppnm";"aMppnm";"ATC";"DDD";"DDU";"DPP";"ATCNM_E";"ATCNM_N";"ATCNM_F";"OffMrkt";"GGRCM";"HYR_";"CreaDatm";"Dbl";"Route"
"1487339";"aciclovir eg creme 3g 50mg/ g";"aciclovir eg creme 3g 50mg/ g";"ACICLOVIR EG CREME 3 GR";"D06BB03";"50.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"false";;;;
"2155075";"aciclovir eg creme labialis 2g 50mg/ g";"aciclovir eg creme labialis 2g 50mg/ g";"ACICLOVIR EG LABIALIS CREME 2GR";"D06BB03";"50.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"OADA";;;
"1766609";"aciclovir eg flac inf 10x 250mg poeder";"aciclovir eg flac perf 10x 250mg poudre";"ACICLOVIR EG 250 MG PULV SOL IV INF FL 10";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"KDAA";;;
"1766948";"aciclovir eg flac inf 10x 500mg poeder";"aciclovir eg flac perf 10x 500mg poudre";"ACICLOVIR EG 500 MG PULV SOL IV INF FL 10";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"KDAA";;;
"1464015";"aciclovir eg tab 25x 200mg";"aciclovir eg compr 25x 200mg";"ACICLOVIR EG 200 COMP 25 X 200 MG";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"KDAA";;;
"1464049";"aciclovir eg tab 35x 800mg";"aciclovir eg compr 35x 800mg";"ACICLOVIR EG 800 COMP 35 X 800 MG";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"KDAA";;;
"1563105";"aciclovir hospira flac inf 1 g/40ml";"aciclovir hospira flac perf 1 g/40ml";"ACICLOVIR HOSPIRA FL IV 1000MG/40ML";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"KDAA";;;
"1563121";"aciclovir hospira flac inf 5x 250mg/10ml";"aciclovir hospira flac perf 5x 250mg/10ml";"ACICLOVIR HOSPIRA FL IV 5 X 250MG/10ML";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"KDAA";;;
"1563113";"aciclovir hospira flac inf 5x 500mg/20ml";"aciclovir hospira flac perf 5x 500mg/20ml";"ACICLOVIR HOSPIRA FL IV 5 X 500MG/20ML";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"KDAA";;;
"2065704";"aciclovir kela tab 25x 200mg";"aciclovir kela compr 25x 200mg";"ACICLOVIR KELA 200 MG COMP 25";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"false";;;;
"2581601";"ACICLOVIR MYLAN 250MG PDR OPL INF. FL 5 X 250 MG";"ACICLOVIR MYLAN 250MG PDR SOL INF. FL 5 X 250 MG";"ACICLOVIR MYLAN 250MG PDR OPL INF. FL 5 X 250 MG";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"false";;;;
"1487164";"aciclovir mylan tab 25x 200mg";"aciclovir mylan compr 25x 200mg";"ACICLOVIR MYLAN 200 COMP 25 X 200 MG";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"KDAA";;;
"1523893";"aciclovir mylan tab 35x 800mg";"aciclovir mylan compr 35x 800mg";"ACICLOVIR MYLAN 800 COMP 35 X 800 MG";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"KDAA";;;
"2600260";"aciclovir sandoz creme 2g 50mg/ g";"aciclovir sandoz creme 2g 50mg/ g";"ACICLOVIR SANDOZ TUBE 2 GR";"D06BB03";"50.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"OADA";;;
"1679018";"aciclovir sandoz tab 25x 200mg";"aciclovir sandoz compr 25x 200mg";"ACICLOVIR SANDOZ COMP 25X200MG";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"KDAA";;;
"1679000";"aciclovir sandoz tab 35x 800mg";"aciclovir sandoz compr 35x 800mg";"ACICLOVIR SANDOZ COMP 35X800MG";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"KDAA";;;
"1563436";"aciclovir teva creme labialis 2g 50mg/ g";"aciclovir teva creme labialis 2g 50mg/ g";"ACICLOVIR TEVA LABIALIS CR 2G";"D06BB03";"50.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"OADA";;;
"2935781";"aciclovir teva creme labialis 3g 50mg/ g";"aciclovir teva creme labialis 3g 50mg/ g";"ACICLOVIR TEVA LABIALIS CREME 3 G";"D06BB03";"50.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"true";"OADA";;;
"0016428";"acid a vit creme 20 gr 0,05 %";"acid a vit creme 20 gr 0,05 %";"ACID A VIT CREME 20 GR 0,05 %";"D10AD01";"2.500";"mg";;"tretinoin";"tretinoine";"trétinoïne";;"false";;;;
"0016436";"acid a vit lotio 50 ml 0,05 %";"acid a vit lotio 50 ml 0,05 %";"ACID A VIT LOTIO 50 ML 0,05 %";"D10AD01";"2.500";"mg";;"tretinoin";"tretinoine";"trétinoïne";;"false";;;;
"2976843";"acidcare caps ec 14x 10mg";"acidcare caps ec 14x 10mg";"ACIDCARE 10 MG SANDOZ CAPS MAAGSAPRES 14 X 10 MG";"A02BC01";"20.000";"mg";;"omeprazole";"omeprazol";"oméprazole";;"true";"CAABC";;;
"2976868";"acidcare caps ec 14x 20mg";"acidcare caps ec 14x 20mg";"ACIDCARE 20 MG SANDOZ CAPS MAAGSAPRES 14 X 20 MG";"A02BC01";"20.000";"mg";;"omeprazole";"omeprazol";"oméprazole";;"true";"CAABC";;;
"2976850";"acidcare caps ec 28x 10mg";"acidcare caps ec 28x 10mg";"ACIDCARE 10 MG SANDOZ CAPS MAAGSAPRES 28 X 10 MG";"A02BC01";"20.000";"mg";;"omeprazole";"omeprazol";"oméprazole";;"true";"CAABC";;;
"2575405";"acidine bruistab 20x 75mg";"acidine compr efferv 20x 75mg";"ACIDINE 75 MG BRUISTABL 20 X 75 MG";"A02BA02";"300.000";"mg";;"ranitidine";"ranitidine";"ranitidine";;"true";"CAAAB";;;
"3109972";"acidozol caps ec 14x 10mg";"acidozol caps ec 14x 10mg";"ACIDOZOL CAPS MAAGSAPRESIST 14 X 10 MG";"A02BC01";"20.000";"mg";;"omeprazole";"omeprazol";"oméprazole";;"true";"CAABC";;;
"0139451";"acidrine comp.  40";"acidrine comp.  40";"ACIDRINE COMP. 40";"A02AX01";"6.000";"ed";;"?";"antacida, andere comb.";"antacides, autres associations";;"false";;;;
"0101758";"acidrine sach.  20";"acidrine sach.  20";"ACIDRINE SACH. 20";"A02AX01";"6.000";"ed";;"?";"antacida, andere comb.";"antacides, autres associations";;"false";;;;
"2213114";"aclasta flac inf 5mg/100ml";"aclasta flac perf 5mg/100ml";"ACLASTA SOL PR INFUS 1 FL 100 ML X 5 MG";"M05BA08";"4.000";"mg";;"zoledronic acid";"zoledroninezuur";"acide zolédronique";;"true";"IEBF";;;
"1497635";"acneplus 50/20 30g creme";"acneplus 50/20 30g creme";"WIDMER ACNEPLUS CREME N/PARF 30G";"D10AE51";"1.000";"ed";;"benzoyl peroxide, combinations";"benzoylperoxide, combinatiepreparaten";"peroxyde de benzoyle, associations";;"true";"OEFA";;;
"1001510";"acneryne gel 30 g40mg/ g";"acneryne gel 30 g40mg/ g";"ACNERYNE GEL 30G 4%";"D10AF02";"200.000";"mg";;"erythromycin";"erytromycine";"érythromycine";;"false";;;;
"0601161";"acneryne sol 60ml";"acneryne sol 60ml";"ACNERYNE SOL 60ML";"D10AF02";"200.000";"mg";;"erythromycin";"erytromycine";"érythromycine";;"false";;;;
"0020982";"acnidazil creme 30 g";"acnidazil creme 30 g";"ACNIDAZIL CREME 30 G";"D10AE51";"5.000";"g";;"benzoyl peroxide, combinations";"benzoylperoxide, combinatiepreparaten";"peroxyde de benzoyle, associations";;"false";;;;
"2401727";"ACOMPLIA 20 MG COMP 28";"ACOMPLIA 20 MG COMP 28";"ACOMPLIA 20 MG COMP 28";"A08AX01";"20.000";"mg";;"rimonabant";"rimonabant";"rimonabant";;"false";;;;
"2401735";"ACOMPLIA 20 MG COMP 84";"ACOMPLIA 20 MG COMP 84";"ACOMPLIA 20 MG COMP 84";"A08AX01";"20.000";"mg";;"rimonabant";"rimonabant";"rimonabant";;"false";;;;
"1136811";"act hib triamer vaccin ser inj 0,5";"act hib triamer vaccin ser inj 0,5";"TETRACT HIB VACCIN SER INJ 0,5";"J07AG52";"1.000";"ed";;"hemophilus influenzae b, combinations with pertuss";"haemophilus influenzae b, combinatieprep. met pertussis en toxoiden";"haemophilus influenzae b, associations avec coqueluche et toxoïdes";;"false";;;;
"0320879";"act-hib 1 dosis spuitamp im";"act-hib 1 dose amp ser im";"ACT HIB ENTST FL LYOPH+SOLV 0,5ML";"J07AG01";"1.000";"ed";;"hemophilus influenzae b, purified antigen conjugat";"haemophilus influenzae b, gezuiverd antigeenconjugaat";"haemophilus influenzae b, antigéne conjugué purifié";;"true";"LABDA";;;
"0016501";"actapulgite poederzakjes 30x 3 g";"actapulgite poudre sach 30x 3 g";"ACTAPULGITE PULV SACH 30 X 3 G";"A07BC04";"3.000";"ed";;"attapulgite";"attapulgite";"attapulgite";;"true";"CFAA";;;
"0016634";"actapulgite pulv sach 60 x 6 g";"actapulgite pulv sach 60 x 6 g";"ACTAPULGITE PULV SACH 60 X 6 G";"A07BC04";"3.000";"ed";;"attapulgite";"attapulgite";"attapulgite";;"false";;;;
"0897033";"actebral drag   60 x 100 mg";"actebral drag   60 x 100 mg";"ACTEBRAL DRAG 60 X 100 MG";"N06BX04";"300.000";"mg";;"deanol";"deanol";"déanol";;"false";;;;
"0125427";"actifed comp. 30";"actifed comp. 30";"ACTIFED COMP. 30";"R01BA52";"240.000";"mg";;"pseudoephedrine, combinations";"pseudoefedrine, combinatiepreparaten";"pseudoéphédrine, associations";;"false";;;;
"1632348";"actifed new sir 180ml 15mg/5ml";"actifed new sir 180ml 15mg/5ml";"ACTIFED NEW SIR FL 180 ML";"R05DA09";"90.000";"mg";;"dextromethorphan";"dextromethorfan";"dextrométhorphane";;"true";"DBAB";;;
"0842047";"actifed sir. 180 ml";"actifed sir. 180 ml";"ACTIFED SIR. 180 ML";"R05FA02";"45.000";"ml";;"opium derivatives and expectorants";"opiumderivaten met expectorantia";"dérivés de l'opium et expectorants";;"false";;;;
"0685479";"actilyse flac inf 20mg";"actilyse flac perf 20mg";"ACTILYSE FL INJ 1 X 20 MG + SOLV";"B01AD02";"100.000";"mg";;"alteplase";"alteplase";"altéplase";;"true";"BACA";;;
"0656835";"actilyse flac inf 50mg";"actilyse flac perf 50mg";"ACTILYSE FL IV 1 X 50 MG + SOLV";"B01AD02";"100.000";"mg";;"alteplase";"alteplase";"altéplase";;"true";"BACA";;;
"0016667";"activarol c amp. per os 24 x 10 ml";"activarol c amp. per os 24 x 10 ml";"ACTIVAROL C AMP. PER OS 24 X 10 ML";"A13AA40";"1.000";"ed";;"?";"tonica";"toniques";;"false";;;;
"1436872";"activelle 1/0,5 3x 28 tab";"activelle 1/0,5 3x 28 compr";"ACTIVELLE COMP 3 X 28";"G03FA01";"1.000";"fd";;"norethisterone and estrogen";"norethisteron met oestrogenen";"noréthistérone et estrogènes";;"true";"FCBAA";;;
"2613024";"actonel combi d 12x tab zakjes";"actonel combi d 12x compr sach";"ACTONEL COMBI D COMP 12 X 35 MG + 72 SACH EFF 2,5";"M05BB04";"5.000";"mg";;"risedronic acid, calcium and colecalciferol, seque";"risedroninezuur, calcium en colecalciferol, seq.";"acide risédronique, calcium et colécalciférol, séq.";;"true";"IEBG";;;
"1597871";"actonel tab 28x 30mg";"actonel compr 28x 30mg";"ACTONEL TABL 28 X 30 MG";"M05BA07";"5.000";"mg";;"risedronic acid";"risedroninezuur";"acide risedronique";;"true";"IEBE";;;
"1597863";"actonel tab 84x 5mg";"actonel compr 84x 5mg";"ACTONEL TABL 84 X 5 MG";"M05BA07";"5.000";"mg";;"risedronic acid";"risedroninezuur";"acide risedronique";;"true";"IEBE";;;
"1768548";"actonel tab wekelijks 12x 35mg";"actonel compr hebdomadaire 12x 35mg";"ACTONEL HEBODOMADAIRE WEKELIJKS TABL 12 X 35 MG";"M05BA07";"5.000";"mg";;"risedronic acid";"risedroninezuur";"acide risedronique";;"true";"IEBE";;;
"3162492";"actonel tab wekelijks 12x 35mg impexeco";"actonel compr hebdomadaire 12x 35mg impexeco";"ACTONEL 35 MG IMPEXECO FILMOMHULDE TABL 12";"M05BA07";"5.000";"mg";;"risedronic acid";"risedroninezuur";"acide risedronique";;"true";"IEBE";;;
"1784701";"actonel tab wekelijks 4x 35mg";"actonel compr hebdomadaire 4x 35mg";"ACTONEL HEBODOMADAIRE WEKELIJKS TABL 4 X 35 MG";"M05BA07";"5.000";"mg";;"risedronic acid";"risedroninezuur";"acide risedronique";;"true";"IEBE";;;
"1669373";"actos tab 28x 15mg";"actos compr 28x 15mg";"ACTOS 15 MG COMP 28 X 15 MG";"A10BG03";"30.000";"mg";;"pioglitazone";"pioglitazon";"pioglitazone";;"true";"EAEA";;;
"1732874";"actos tab 28x 30mg";"actos compr 28x 30mg";"ACTOS 30 MG COMP 28 X 30 MG";"A10BG03";"30.000";"mg";;"pioglitazone";"pioglitazon";"pioglitazone";;"true";"EAEA";;;
"2494276";"actos tab 98x 15mg";"actos compr 98x 15mg";"ACTOS 15 MG COMP 98 X 15 MG";"A10BG03";"30.000";"mg";;"pioglitazone";"pioglitazon";"pioglitazone";;"true";"EAEA";;;
"2494268";"actos tab 98x 30mg";"actos compr 98x 30mg";"ACTOS 30 MG COMP 98 X 30 MG";"A10BG03";"30.000";"mg";;"pioglitazone";"pioglitazon";"pioglitazone";;"true";"EAEA";;;
"0664482";"actosolv flac inf 100000 ie poeder";"actosolv flac perf 100000 ui poudre";"ACTOSOLV FL INJ 1 X 100000 U";"B01AD04";"3000000.000";"E";;"urokinase";"urokinase";"urokinase";;"true";"BACC";;;
"0290189";"actosolv flac inf 600000 ie poeder";"actosolv flac perf 600000 ui poudre";"ACTOSOLV FL INJ 1 X 600000 U";"B01AD04";"3000000.000";"E";;"urokinase";"urokinase";"urokinase";;"true";"BACC";;;
"0245399";"actrapid flac 10ml 100 ie/ml";"actrapid flac 10ml 100 ui/ml";"ACTRAPID 100IU/ML 1 X 10ML";"A10AB01";"40.000";"E";;"insulin (human)";"humane insuline";"insuline humaine";;"true";"EAABA";;;
"0245472";"actrapid hm novolet 5 x 1,5ml 150u";"actrapid hm novolet 5 x 1,5ml 150u";"ACTRAPID HM NOVOLET 5 X 1,5ML 150U";"A10AB01";"40.000";"E";;"insulin (human)";"humane insuline";"insuline humaine";;"false";;;;
"1432723";"actrapid hm novolet 5x300iu/3ml";"actrapid hm novolet 5x300iu/3ml";"ACTRAPID NOVOLET 100 UI/ML 5 X 3,0ML";"A10AB01";"40.000";"E";;"insulin (human)";"humane insuline";"insuline humaine";;"false";;;;
"0056440";"actrapid hm penf cart 5x1,5ml 150u";"actrapid hm penf cart 5x1,5ml 150u";"ACTRAPID HM PENF CART 5X1,5ML 150U CFR 1085-885";"A10AB01";"40.000";"E";;"insulin (human)";"humane insuline";"insuline humaine";;"false";;;;
"1085885";"actrapid patr penfill 5x 3ml 100 ie/ml";"actrapid cart penfill 5x 3ml 100 ui/ml";"ACTRAPID PENFILL 100 IU/ML 5 X 3,0 ML";"A10AB01";"40.000";"E";;"insulin (human)";"humane insuline";"insuline humaine";;"true";"EAABA";;;
"1198837";"aculare oogdr 10ml 5mg/ml";"aculare collyre 10ml 5mg/ml";"ACULARE COLLYRE 10 ML";"S01BC05";"4.000";"ed";;"ketorolac";"ketorolac";"kétorolac";;"true";"PBBA";;;
"0016014";"acupan im-iv amp  5 x 20 mg/1 ml";"acupan im-iv amp  5 x 20 mg/1 ml";"ACUPAN IM-IV AMP 5 X 20 MG/1 ML";"N02BG06";"90.000";"mg";;"nefopam";"nefopam";"néfopam";;"false";;;;
"0100602";"acupan tab 30x 30mg";"acupan compr 30x 30mg";"ACUPAN COMP 30 X 30 MG";"N02BG06";"90.000";"mg";;"nefopam";"nefopam";"néfopam";;"true";"HBDA";;;
"0100479";"acutamine phosphoricum comp 26";"acutamine phosphoricum comp 26";"ACUTAMINE PHOSPHORICUM COMP 26";"A13AA40";"1.000";"ed";;"?";"tonica";"toniques";;"false";;;;
"1555838";"acyclophar 5 % creme 2 g";"acyclophar 5 % creme 2 g";"ACICLOVIR TEVA 5 % CREME 2 G";"D06BB03";"50.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"false";;;;
"1609395";"acyclophar tabl 25 x 200 mg";"acyclophar tabl 25 x 200 mg";"ACYCLOPHAR TABL 25 X 200 MG";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"false";;;;
"1609577";"acyclophar tabl 35 x 800 mg";"acyclophar tabl 35 x 800 mg";"ACYCLOPHAR TABL 35 X 800 MG";"J05AB01";"4000.000";"mg";;"aciclovir";"aciclovir";"aciclovir";;"false";;;;
"0100537";"ad cure amp. per os 4";"ad cure amp. per os 4";"AD CURE AMP. PER OS 4";"A11CB01";"400.000";"E";;"?";"vitamine a met vitamine d";"vitamine a et vitamine d";;"false";;;;
"0100529";"ad cure sol. 10 ml";"ad cure sol. 10 ml";"AD CURE SOL 10 ML";"A11CB01";"400.000";"E";;"?";"vitamine a met vitamine d";"vitamine a et vitamine d";;"false";;;;
"0100610";"ad-vitan amp. per os 5 x 1 ml";"ad-vitan amp. per os 5 x 1 ml";"AD VITAN AMP. PER OS 5 X 1 ML";"A11CB01";"400.000";"E";;"?";"vitamine a met vitamine d";"vitamine a et vitamine d";;"false";;;;
"0066944";"ad-vitan gutt. 10 ml";"ad-vitan gutt. 10 ml";"AD VITAN GUTT. 10 ML";"A11CB01";"400.000";"E";;"?";"vitamine a met vitamine d";"vitamine a et vitamine d";;"false";;;;
"0606756";"adalat 5  caps.  50 x  5 mg";"adalat 5  caps.  50 x  5 mg";"ADALAT CAPS 50";"C08CA05";"30.000";"mg";;"nifedipine";"nifedipine";"nifédipine";;"false";;;;
"0016683";"adalat caps   50 x 10 mg";"adalat caps   50 x 10 mg";"ADALAT CAPS 50 X 10 MG";"C08CA05";"30.000";"mg";;"nifedipine";"nifedipine";"nifédipine";;"false";;;;
"0016782";"adalat caps  100 x 10 mg";"adalat caps  100 x 10 mg";"ADALAT CAPS 100 X 10 MG";"C08CA05";"30.000";"mg";;"nifedipine";"nifedipine";"nifédipine";;"false";;;;
"2206985";"adalat oros 30 comp 56 x 30 mg";"adalat oros 30 comp 56 x 30 mg";"ADALAT OROS 30 COMP 56 X 30 MG";"C08CA05";"30.000";"mg";;"nifedipine";"nifedipine";"nifédipine";;"false";;;;
"2341469";"adalat oros aktuapharma comp 28 x 3";"adalat oros aktuapharma comp 28 x 3";"ADALAT OROS PI PHARMA COMP 28 X 30 MG PIP";"C08CA05";"30.000";"mg";;"nifedipine";"nifedipine";"nifédipine";;"false";;;;
"2341477";"adalat retard aktuapharma comp 30 x";"adalat retard aktuapharma comp 30 x";"ADALAT RETARD PI PHARMA COMP 30 X 20 MG PIP";"C08CA05";"30.000";"mg";;"nifedipine";"nifedipine";"nifédipine";;"false";;;;
"0318717";"adalat tab oros 28x 30mg";"adalat compr oros 28x 30mg";"ADALAT OROS 30 COMP 28 X 30 MG";"C08CA05";"30.000";"mg";;"nifedipine";"nifedipine";"nifédipine";;"true";"AFAH";;;
"2082006";"adalat tab oros 56x 60mg";"adalat compr oros 56x 60mg";"ADALAT OROS 60 COMP 56 X 60 MG";"C08CA05";"30.000";"mg";;"nifedipine";"nifedipine";"nifédipine";;"true";"AFAH";;;
"0606764";"adalat tab retard 30x 20mg";"adalat compr retard 30x 20mg";"ADALAT RETARD TABL 30 X 20 MG";"C08CA05";"30.000";"mg";;"nifedipine";"nifedipine";"nifédipine";;"true";"AFAH";;;
"1560325";"adant sol 1% intra articlul. 2,5ml";"adant sol 1% intra articlul. 2,5ml";"ADANT OPL 1% INJ INTRA ARTICUL. 1 X 2,5ML";"M09AX01";"3.600";"mg";;"hyaluronic acid";"hyaluronzuur";"acide hyaluronique";;"false";;;;
"1555689";"adaster 850 tabl 100 x 850 mg";"adaster 850 tabl 100 x 850 mg";"ADASTER 850 TABL 100 X 850 MG";"A10BA02";"2000.000";"mg";;"metformin";"metformine";"metformine";;"false";;;;
"3010774";"adcetris flac inf 50mg poeder";"adcetris flac perf 50mg poudre";"ADCETRIS 50 MG POEDER OPL INF 1 FL INJ";"L01XC12";"6.000";"mg";;"brentuximab vedotin";"brentuximab vedotin";"brentuximab védotine";;"true";"MFA";;;
"2714319";"adcirca tab 56x 20mg";"adcirca compr 56x 20mg";"ADCIRCA 20 MG FILMOMH TABL 56 X 20 MG";"G04BE08";"10.000";"mg";;"tadalafil";"tadalafil";"tadalafil";;"true";"AMAG";;;
"0660498";"addamel novum sol inj  iv 10x10ml";"addamel novum sol inj  iv 10x10ml";"ADDAMEL NOVUM SOL INJ IV 20X10ML";"A12CX30";"1.000";"ed";;"?";"combinatie oligoelementen";"associations";;"false";;;;
"1788694";"addigrip ser inj 0,5 ml - 2003";"addigrip ser inj 0,5 ml - 2003";"ADDIGRIP SER INJ 0,5 ML - 2003";"J07BB02";"1.000";"ed";;"influenza, inactivated, split virus or surface ant";"influenza, gezuiverd antigeen";"influenza, antigène purifié";;"false";;;;
"1624584";"addigrip ser preremp inj 1 x 0,5 ml";"addigrip ser preremp inj 1 x 0,5 ml";"ADDIGRIP SER PREREMP INJ 1 X 0,5 ML";"J07BB02";"1.000";"ed";;"influenza, inactivated, split virus or surface ant";"influenza, gezuiverd antigeen";"influenza, antigène purifié";;"false";;;;
"1703222";"addigrip ser preremp inj 1 x 0,5 ml";"addigrip ser preremp inj 1 x 0,5 ml";"ADDIGRIP SER PREREMP INJ 1 X 0,5 ML 2002";"J07BB02";"1.000";"ed";;"influenza, inactivated, split virus or surface ant";"influenza, gezuiverd antigeen";"influenza, antigène purifié";;"false";;;;
"3144086";"adempas tab 42x 0,5mg";"adempas tab 42x 0,5mg";"ADEMPAS 0,5 MG FILMOMH COMP 42 X 0,5 MG";"C02KX";;;;"other antihypertensives";"andere antihypertensiva";"autres antihypertenseurs

";;"true";"AMAE";;;
"3144102";"adempas tab 42x 1,5mg";"adempas tab 42x 1,5mg";"ADEMPAS 1,5 MG FILMOMH COMP 42 X 1,5 MG";"C02KX";;;;"other antihypertensives";"andere antihypertensiva";"autres antihypertenseurs

";;"true";"AMAE";;;
"3144094";"adempas tab 42x 1mg";"adempas tab 42x 1mg";"ADEMPAS 1,0 MG FILMOMH COMP 42 X 1,0 MG";"C02KX";;;;"other antihypertensives";"andere antihypertensiva";"autres antihypertenseurs

";;"true";"AMAE";;;
"3144136";"adempas tab 42x 2,5mg";"adempas tab 42x 2,5mg";"ADEMPAS 2,5 MG FILMOMH COMP 42 X 2,5 MG";"C02KX";;;;"other antihypertensives";"andere antihypertensiva";"autres antihypertenseurs

";;"true";"AMAE";;;
"3144110";"adempas tab 42x 2mg";"adempas tab 42x 2mg";"ADEMPAS 2,0 MG FILMOMH COMP 42 X 2,0 MG";"C02KX";;;;"other antihypertensives";"andere antihypertensiva";"autres antihypertenseurs

";;"true";"AMAE";;;
"1186139";"adenocor amp iv 6x 6mg/2ml";"adenocor amp iv 6x 6mg/2ml";"ADENOCOR AMP IV 6X2ML 3MG/ML";"C01EB10";"15.000";"mg";;"adenosine";"adenosine";"adénosine";;"true";"AHAA";;;
"0016816";"adenol amp. per os 5";"adenol amp. per os 5";"ADENOL AMP. PER OS 5";"A11JA11";"1.000";"ed";;"?";"combinaties van vitaminen a,d en e";"associations de vitamines a,d et e";;"false";;;;
"0016824";"adenoplex forte im amp. 5";"adenoplex forte im amp. 5";"ADENOPLEX FORTE IM AMP. 5";"A11JC50";"1.000";"ed";;"?";"vitaminen, overige combinatiepreparaten";"vitamines, autres associations";;"false";;;;
"2878429";"adenuric tab 28x 120mg";"adenuric compr 28x 120mg";"ADENURIC 120 MG FILMOMH TABL 28 X 120 MG";"M04AA03";"80.000";"mg";;"febuxostat";"febuxostat";"fébuxostat";;"true";"ICBB";;;
"2878395";"adenuric tab 28x 80mg";"adenuric compr 28x 80mg";"ADENURIC 80 MG FILMOMH TABL 28 X 80 MG";"M04AA03";"80.000";"mg";;"febuxostat";"febuxostat";"fébuxostat";;"true";"ICBB";;;
"2878403";"adenuric tab 84x 120mg";"adenuric compr 84x 120mg";"ADENURIC 120 MG FILMOMH TABL 84 X 120 MG";"M04AA03";"80.000";"mg";;"febuxostat";"febuxostat";"fébuxostat";;"true";"ICBB";;;
"2878411";"adenuric tab 84x 80mg";"adenuric compr 84x 80mg";"ADENURIC 80 MG FILMOMH TABL 84 X 80 MG";"M04AA03";"80.000";"mg";;"febuxostat";"febuxostat";"fébuxostat";;"true";"ICBB";;;
"1380104";"adequad collyre  5ml";"adequad collyre  5ml";"ALCON ADEQUAD COLLYRE 5ML";"S01XA20";"4.000";"ed";;"artificial tears and other indifferent preparation";"kunsttranen en overige indifferente preparaten";"larmes artificielles et autres produits non spécifiques";;"false";;;;
"1380120";"adequad collyre 15ml";"adequad collyre 15ml";"ALCON ADEQUAD COLLYRE 15ML";"S01XA20";"4.000";"ed";;"artificial tears and other indifferent preparation";"kunsttranen en overige indifferente preparaten";"larmes artificielles et autres produits non spécifiques";;"false";;;;
"0011148";"adiparthrol drag.  50";"adiparthrol drag.  50";"ADIPARTHROL DRAG. 50";"N06BA02";"15.000";"mg";;"dexamfetamine";"dexamfetamine";"dexamfétamine";;"false";;;;
"0016956";"adonguent ung 20g";"adonguent ung 20g";"ADONGUENT UNG 20G";"D03AA30";"5.000";"g";;"?";"levertraan";"huile de foie de morue";;"false";;;;
"0016949";"adonguent ung 40g";"adonguent ung 40g";"ADONGUENT UNG 40G";"D03AA30";"5.000";"g";;"?";"levertraan";"huile de foie de morue";;"false";;;;
"2915304";"adoport caps 100x 0,5mg";"adoport caps 100x 0,5mg";"ADOPORT SANDOZ 0,5 MG CAPS HARDE 100 X 0,5 MG";"L04AD02";"5.000";"mg";;"tacrolimus";"tacrolimus";"tacrolimus";;"true";"LCAFC";;;
"2915312";"adoport caps 100x 1mg";"adoport caps 100x 1mg";"ADOPORT SANDOZ 1,0 MG CAPS HARDE 100 X 1,0 MG";"L04AD02";"5.000";"mg";;"tacrolimus";"tacrolimus";"tacrolimus";;"true";"LCAFC";;;
"2915320";"adoport caps 100x 5mg";"adoport caps 100x 5mg";"ADOPORT SANDOZ 5,0 MG CAPS HARDE 100 X 5,0 MG";"L04AD02";"5.000";"mg";;"tacrolimus";"tacrolimus";"tacrolimus";;"true";"LCAFC";;;
"2697563";"adoport caps 50x 1mg";"adoport caps 50x 1mg";"ADOPORT SANDOZ 1,0 MG CAPS HARDE 50 X 1,0 MG";"L04AD02";"5.000";"mg";;"tacrolimus";"tacrolimus";"tacrolimus";;"false";;;;
"2697548";"adoport caps 50x 5mg";"adoport caps 50x 5mg";"ADOPORT SANDOZ 5,0 MG CAPS HARDE 50 X 5,0 MG";"L04AD02";"5.000";"mg";;"tacrolimus";"tacrolimus";"tacrolimus";;"false";;;;
